54,51,0,"[[13985, 11999, 25766, 16102, 8616, 38098, 5419, 5903], [13148, 31084, 39624, 8902, 32129, 13249, 17638, 4667], [7855, 11403, 5107, 192, 729, 3846, 1659, 2969], [2730, 4571, 3797, 5673, 1258, 7472, 3580, 3186], [4461, 8915, 8400, 2258, 3297, 3650, 2574, 2440], [7745, 5718, 5518, 6058, 4910, 6082, 5042, 2849], [2276, 4408, 6679, 5770, 6876, 4048, 4973, 6919], [2227, 1178, 5379, 2578, 6979, 1688, 1869, 2475]]",2
63,96,0,"[[4972, 6412, 10929, 3583, 13171, 9092, 6940, 9128], [8153, 15511, 7666, 9461, 6119, 8122, 2646, 1663], [6766, 496, 617, 4273, 5192, 4864, 976, 964], [2574, 2622, 4164, 6468, 2279, 6677, 6042, 3336], [2995, 1602, 2573, 1619, 3622, 1808, 770, 4901], [3165, 6719, 4407, 3655, 2644, 2673, 7559, 3620], [1221, 3275, 4464, 2737, 3795, 2550, 3273, 2555], [1535, 2454, 1516, 2312, 1587, 795, 5013, 1862]]",2
53,81,0,"[[4571, 10762, 4496, 2864, 11146, 4867, 4509, 4757], [2750, 8425, 5332, 6967, 5822, 3275, 4563, 3590], [5831, 1613, 3067, 2497, 2310, 6674, 2974, 303], [3924, 884, 1897, 4935, 1151, 3507, 2884, 583], [1329, 1756, 7846, 1690, 5627, 2102, 2330, 4664], [1797, 2996, 5880, 3656, 3151, 1637, 1728, 5832], [2779, 1885, 3977, 1577, 1974, 1882, 5453, 1737], [1329, 1200, 706, 2219, 1349, 1083, 1199, 1509]]",2
47,61,0,"[[298301, 85007, 3030, 41825, 4750, 3545, 1790, 7475], [77541, 19186, 1117, 15152, 3550, 4551, 9933, 4353], [21146, 2263, 2747, 1675, 4144, 1500, 1869, 5190], [13858, 6882, 4415, 1127, 8068, 5649, 1793, 4220], [1207, 6744, 2354, 1171, 2440, 971, 5760, 1334], [2932, 7321, 4984, 1197, 7182, 2959, 1349, 6438], [1090, 3001, 947, 444, 1374, 2278, 1996, 1113], [651, 1322, 1430, 451, 980, 899, 1439, 827]]",2
75,66,0,"[[75684, 20663, 87621, 831434, 4265, 15237, 17155, 4276], [10084, 13204, 42623, 212643, 5510, 3387, 7306, 5232], [985, 5428, 4403, 33729, 2962, 1383, 2727, 1695], [1175, 1226, 4906, 14678, 4323, 1713, 3927, 3748], [1531, 829, 2053, 5827, 3165, 5060, 2975, 1027], [1300, 2270, 5031, 4499, 2928, 5767, 3624, 3114], [431, 3592, 2560, 2627, 1685, 1320, 1169, 2324], [266, 2338, 1033, 1466, 964, 1432, 1573, 2420]]",2
69,63,0,"[[25897, 966816, 111602, 12944, 26755, 132538, 5500, 19692], [16743, 137242, 53541, 37170, 16065, 81718, 2060, 6392], [1965, 12288, 1770, 11882, 8211, 26748, 1772, 6675], [3304, 14135, 2333, 12662, 3605, 17181, 2198, 3128], [3840, 2572, 1585, 9084, 6418, 8543, 1492, 3227], [7879, 4361, 920, 3975, 4729, 6581, 3483, 2281], [1171, 3077, 1668, 3034, 2321, 4035, 1313, 2494], [571, 2182, 656, 2830, 1184, 2742, 1506, 1230]]",2
16,40,0,"[[3368, 12750, 2718, 33516, 10653, 331537, 6484, 5342], [5049, 7811, 13243, 47135, 10841, 193083, 17224, 7449], [9189, 534, 4419, 12536, 4333, 13033, 2556, 5585], [2253, 1297, 1515, 2397, 2209, 22045, 2865, 5578], [1063, 2375, 1602, 2892, 3448, 8702, 4514, 2098], [4112, 4214, 6429, 3362, 2262, 4467, 2011, 2931], [944, 2271, 2804, 1224, 2959, 5994, 2285, 1850], [1961, 976, 1712, 2008, 980, 2144, 855, 1223]]",2
75,67,0,"[[241720, 206277, 530916, 9247, 2280, 13732, 6744, 10559], [127039, 17981, 80408, 16066, 8620, 6996, 3457, 3184], [42799, 8761, 11769, 7541, 978, 5567, 8603, 2013], [6395, 6174, 6015, 936, 4469, 2080, 1462, 7170], [14344, 3637, 4343, 9270, 2797, 1324, 5954, 3322], [6241, 4749, 6888, 3976, 6225, 6634, 1904, 7453], [3019, 2173, 3991, 5399, 2295, 1899, 1743, 2406], [1259, 1404, 1570, 2633, 3694, 1609, 1672, 1265]]",2
81,51,0,"[[7539, 6459, 2118, 3389, 9972, 1760, 1515, 75032], [6724, 2430, 15041, 10156, 5439, 7794, 12793, 27574], [1037, 1351, 631, 1734, 2128, 785, 1843, 37313], [2566, 2182, 1984, 5570, 1575, 5098, 2897, 29671], [3018, 6981, 4689, 1865, 5247, 1379, 1483, 7537], [4650, 3701, 5201, 5190, 3609, 7672, 2477, 3761], [2357, 1851, 1271, 2147, 3724, 1626, 1102, 1524], [1199, 889, 2804, 477, 1401, 729, 1358, 669]]",2
27,70,0,"[[122504, 25907, 233730, 213002, 154809, 112655, 34817, 462086], [65305, 69512, 167182, 36992, 56115, 2805, 15521, 56698], [8308, 5605, 12860, 3281, 15860, 10404, 7252, 5359], [2733, 6849, 32100, 5431, 13329, 3689, 3201, 1234], [9839, 4330, 2678, 2916, 8475, 4989, 5102, 7478], [3381, 3898, 4056, 3135, 2485, 2459, 3464, 6669], [1667, 2988, 4635, 1412, 2758, 2597, 5269, 26276], [2380, 1038, 2086, 2114, 1312, 1415, 2161, 3784]]",2
30,47,0,"[[27318, 39731, 5029, 233828, 31259, 8587, 4243, 44100], [14998, 51880, 5567, 318761, 8634, 7112, 8743, 39982], [4993, 11195, 586, 20969, 1448, 4453, 2243, 1644], [2191, 11768, 1837, 4606, 3271, 3505, 6587, 1234], [2116, 5174, 5398, 5031, 7175, 5788, 1899, 365], [5076, 5668, 2657, 4375, 1156, 2558, 3563, 1465], [6979, 4100, 1615, 2714, 4101, 3283, 3327, 608], [3767, 1200, 2295, 762, 693, 2279, 1196, 478]]",2
100,61,0,"[[2984, 16869, 22752, 12670, 4527, 15732, 3744, 9747], [5506, 34438, 12603, 5862, 5091, 6138, 7691, 4596], [10620, 5763, 5259, 7284, 3018, 1466, 1665, 1258], [1367, 1666, 12275, 5836, 1724, 2985, 9741, 2126], [6806, 2961, 7032, 5024, 7624, 7198, 3460, 5248], [5219, 2421, 9829, 8660, 9335, 3073, 9252, 2756], [2583, 1621, 10775, 6080, 3630, 5875, 5603, 2432], [3759, 1091, 2692, 9276, 3063, 2410, 2993, 1787]]",2
83,66,0,"[[4849, 57677, 421301, 14886, 6016, 120825, 19848, 4491], [10862, 39517, 55027, 5472, 11883, 54231, 3299, 6317], [1856, 2102, 5610, 2988, 1655, 15189, 10150, 4692], [3932, 522, 5117, 12985, 3582, 3688, 1665, 2482], [1468, 1739, 4398, 2722, 3989, 5344, 5908, 2303], [8237, 1077, 2612, 13715, 5521, 7956, 7328, 10665], [2793, 454, 2868, 4200, 2588, 2746, 8504, 9203], [2007, 400, 1075, 1031, 2750, 2811, 3556, 5547]]",2
100,61,0,"[[915, 373853, 15381, 9656, 3721, 9236, 1988, 6108], [20138, 144693, 7009, 12239, 8837, 2696, 10060, 4227], [1152, 20430, 4605, 3310, 6641, 4809, 6119, 4951], [1849, 1477, 1400, 1337, 9535, 2762, 6573, 485], [2034, 7027, 9046, 4196, 5398, 3475, 6533, 3643], [6633, 6505, 4908, 10395, 13567, 12891, 5935, 7601], [7851, 6767, 3533, 5535, 12249, 10713, 10405, 5974], [3513, 2562, 2622, 5491, 2248, 3775, 4331, 4164]]",2
84,60,0,"[[17690, 1225366, 16337, 9702, 2563, 8194, 379931, 67279], [3771, 105394, 12529, 15752, 4401, 10368, 88888, 9163], [1786, 10780, 6186, 3330, 10310, 1571, 15008, 11482], [5029, 12538, 6638, 5075, 3243, 6602, 13442, 18312], [3023, 1232, 1856, 7544, 3022, 3920, 4227, 12642], [11571, 9341, 13810, 18460, 8963, 5808, 11447, 7000], [7533, 5793, 5115, 5875, 5163, 3772, 3977, 13148], [3811, 6999, 2237, 6452, 6808, 3087, 3118, 4318]]",2
27,64,0,"[[1900, 1356377, 49485, 436887, 15908, 113024, 19874, 1425492], [13867, 93611, 29348, 56161, 3937, 54770, 14824, 58700], [11108, 13290, 4216, 4793, 4664, 10804, 5883, 21775], [2818, 8716, 10004, 10721, 3537, 9369, 1159, 38892], [3732, 8193, 4010, 2412, 2014, 2938, 4573, 9224], [8933, 7676, 8937, 2797, 1257, 3907, 2730, 3901], [7944, 8388, 5662, 6799, 2673, 6789, 4101, 2188], [3391, 7630, 7395, 3546, 633, 1462, 2031, 3365]]",2
41,48,0,"[[707904, 168752, 6280, 436625, 50927, 16545, 29666, 9514], [75098, 247982, 9232, 66841, 46986, 20366, 25541, 20276], [30179, 4587, 4926, 47105, 3632, 7526, 4897, 7242], [17306, 91536, 5300, 6281, 1024, 11301, 2455, 2375], [16028, 22995, 2465, 10401, 5814, 2477, 3301, 4420], [8036, 5813, 6242, 7118, 4662, 5995, 5520, 9202], [2762, 6946, 3410, 2991, 4195, 3434, 5124, 2092], [1943, 1490, 1621, 2663, 5012, 5189, 2549, 4386]]",2
34,53,0,"[[263908, 449013, 128745, 432765, 69077, 140908, 47230, 8310], [30463, 574339, 15693, 100181, 19836, 181355, 32215, 3101], [3477, 39859, 3646, 11108, 30651, 39999, 4030, 1450], [14926, 52916, 1891, 12049, 15252, 8261, 4540, 1338], [7574, 28304, 4080, 5924, 7398, 9047, 11388, 1361], [11542, 14212, 4577, 5048, 4594, 7009, 5641, 3331], [3535, 24338, 2590, 1798, 6394, 5767, 2117, 2660], [4719, 15111, 832, 2066, 5010, 3217, 1282, 1115]]",2
47,44,0,"[[32572, 41816, 16722, 20344, 83579, 38801, 29133, 29348], [10316, 15499, 15563, 8371, 38612, 17159, 33201, 23242], [5128, 3638, 1405, 4470, 4148, 2938, 8485, 1930], [3984, 2111, 1737, 1302, 1840, 2243, 7682, 1565], [2554, 606, 4613, 2085, 3838, 1949, 2473, 1717], [923, 4597, 4515, 2589, 3818, 4307, 2807, 2167], [2870, 1359, 1545, 1740, 1850, 1150, 2270, 2618], [842, 1239, 1483, 1824, 995, 576, 1177, 1230]]",2
