61,38,0,"[[1680, 811546, 72254, 2175, 30071, 3629, 5212, 5677], [1532, 226335, 10621, 17338, 4766, 33903, 29488, 13279], [10711, 151286, 8343, 7088, 5001, 3372, 8329, 3309], [3165, 219171, 4796, 4184, 5835, 2566, 2098, 3226], [4532, 297748, 1548, 2287, 4704, 3084, 6966, 5194], [1110, 287230, 10948, 5740, 3560, 5182, 6259, 5455], [3074, 36879, 6040, 2321, 1968, 3549, 7611, 3029], [2640, 8000, 3882, 2474, 1322, 1775, 3521, 1525]]",0
53,70,0,"[[25313, 8252, 7350, 22322, 9755, 14279, 35647, 33309], [28228, 6153, 4624, 5466, 12751, 11101, 32698, 11298], [8288, 21019, 826, 24212, 8197, 5528, 6706, 32327], [5629, 8391, 6048, 13282, 7276, 9761, 5381, 8140], [7873, 4572, 3307, 3173, 3478, 8290, 3582, 8367], [5542, 2618, 4659, 5591, 9316, 4029, 8631, 5924], [2707, 4095, 5749, 1507, 2784, 3252, 3680, 1405], [907, 1186, 923, 1305, 1206, 3867, 1137, 900]]",0
64,41,0,"[[1139347, 2044298, 1373065, 678296, 744582, 486759, 558930, 1636345], [108418, 71074, 38709, 10421, 384403, 53425, 50874, 103141], [11413, 14250, 17489, 6393, 137718, 22302, 8950, 25768], [13469, 17392, 23576, 3635, 75896, 13991, 5720, 19213], [38687, 57801, 17506, 10432, 59624, 10075, 6735, 16847], [13557, 9657, 8029, 4043, 56856, 5595, 10697, 10507], [6038, 6223, 1767, 1074, 19122, 3434, 4181, 1869], [6675, 6493, 1857, 1325, 12377, 1151, 1890, 1028]]",1
47,44,0,"[[32572, 41816, 16722, 20344, 83579, 38801, 29133, 29348], [10316, 15499, 15563, 8371, 38612, 17159, 33201, 23242], [5128, 3638, 1405, 4470, 4148, 2938, 8485, 1930], [3984, 2111, 1737, 1302, 1840, 2243, 7682, 1565], [2554, 606, 4613, 2085, 3838, 1949, 2473, 1717], [923, 4597, 4515, 2589, 3818, 4307, 2807, 2167], [2870, 1359, 1545, 1740, 1850, 1150, 2270, 2618], [842, 1239, 1483, 1824, 995, 576, 1177, 1230]]",2
48,78,0,"[[3900, 16138, 10133, 8014, 9682, 3833, 4160, 1427], [8777, 12079, 2132, 11930, 8810, 13286, 7127, 6276], [3036, 4844, 3848, 3635, 1801, 3156, 7033, 1199], [2418, 4170, 720, 4515, 4250, 3127, 2488, 4152], [1589, 6392, 3576, 2520, 2568, 1461, 2758, 6573], [4147, 5372, 4357, 3407, 7266, 3643, 3610, 2779], [1007, 3802, 2271, 1429, 3128, 1289, 1000, 1670], [799, 765, 1082, 1071, 670, 958, 1170, 781]]",0
44,69,0,"[[635284, 742878, 17537, 210488, 12300, 25876, 127616, 107911], [62259, 87692, 8847, 71101, 7593, 14333, 74599, 83200], [14214, 23644, 14830, 55501, 1350, 1545, 21226, 17020], [22117, 13877, 2145, 9469, 5233, 3726, 22716, 2946], [13984, 106342, 3237, 11889, 6509, 2052, 20295, 7152], [23626, 31329, 1871, 2949, 3858, 5926, 32045, 9589], [6401, 10761, 2525, 2018, 950, 807, 17606, 5570], [2718, 8398, 1357, 1491, 2235, 1493, 8322, 2480]]",2
70,56,0,"[[1529533, 35203, 1698651, 275861, 503693, 36594, 943826, 757487], [85903, 12995, 247936, 27939, 192894, 18253, 251540, 142633], [10535, 4038, 32259, 1977, 5154, 6099, 43559, 52519], [3714, 1635, 30190, 5349, 26484, 4342, 70569, 7549], [3271, 2141, 14271, 6486, 19531, 6390, 102573, 14910], [3096, 1206, 10273, 2250, 10312, 1345, 44846, 16284], [2861, 1096, 7425, 329, 5991, 442, 23035, 8117], [7430, 3573, 16662, 6067, 34469, 3897, 7167, 7539]]",0
35,66,0,"[[101267, 231146, 65524, 693920, 1917638, 470267, 1228658, 569701], [57972, 53721, 35082, 143344, 133958, 13167, 582936, 50805], [36911, 35658, 1292, 63287, 55858, 15158, 36678, 8714], [6757, 6169, 1928, 20454, 17642, 19577, 35138, 12376], [15350, 15873, 2642, 7053, 56327, 7732, 36463, 3504], [32049, 11812, 4415, 11326, 14189, 7742, 16643, 5476], [7115, 10977, 6725, 10512, 23068, 1875, 24205, 14150], [8482, 10910, 1340, 6222, 11530, 565, 6056, 3843]]",3
70,61,0,"[[78560, 4309, 14000, 5160, 2160, 2634, 27012, 274178], [44822, 57300, 12131, 7638, 6537, 25127, 36357, 49168], [3430, 18112, 4918, 9023, 5215, 6166, 8349, 28579], [6801, 11770, 34016, 10959, 4511, 2753, 22737, 36375], [27352, 9586, 4966, 12124, 5587, 6380, 20543, 11329], [18671, 8722, 4962, 4015, 5082, 11437, 13278, 13592], [27765, 3433, 4303, 3368, 3554, 3540, 6596, 7653], [5782, 1996, 2274, 993, 2233, 2538, 2389, 865]]",0
23,56,0,"[[197167, 359874, 1835898, 165758, 74984, 410617, 199071, 62819], [168345, 89711, 338836, 131537, 46941, 26206, 15006, 28650], [7046, 4909, 31613, 36822, 4779, 1422, 6105, 6111], [23393, 2379, 14485, 4788, 7169, 2198, 2356, 6330], [74444, 3050, 9854, 2138, 2286, 1439, 1716, 3331], [49415, 3650, 9117, 2807, 1510, 645, 932, 1111], [12358, 509, 4174, 3909, 497, 182, 376, 303], [5409, 871, 1722, 2786, 269, 311, 402, 217]]",2
